lineId,parentId,stationId,icsId,topMostParentId,direction,towards,stopType,stopLetter,id,name,lat,lon
N136,490G000394,490G000394,1003384,490G000394,outbound,"Marble Arch, Pimlico Or Sloane Square",NaptanPublicBusCoachTram,SB,490003384SB,Westminster City Hall,51.497149,-0.137451
N136,490G000830,490G000830,1014502,490G000830,outbound,"Marble Arch, Pimlico Or Sloane Square",NaptanPublicBusCoachTram,M,490014496M,Westminster Cathedral / Victoria Stn,51.496625,-0.141276
N136,490G00248G,490G00248G,1000248,HUBVIC,outbound,Vauxhall,NaptanPublicBusCoachTram,F,490000248YZ,Victoria Station,51.49622,-0.143526
N136,490G00010164,490G00010164,1010164,490G00010164,outbound,Stockwell Or Kennington,NaptanPublicBusCoachTram,L,490010164L,Neathouse Place,51.495357,-0.141889
N136,490G00011617,490G00011617,1011617,490G00011617,outbound,"Kennington, Stockwell Or Waterloo",NaptanPublicBusCoachTram,U,490011617E,Rochester Row,51.49329,-0.139078
N136,490G00012542,490G00012542,1012542,490G00012542,outbound,Kennington Or Stockwell,NaptanPublicBusCoachTram,V,490012542S,Stanford Street,51.491381,-0.135007
N136,490G00180A,490G00180A,1000180,940GZZLUPCO,outbound,Stockwell Or Kennington,NaptanPublicBusCoachTram,D,490000180D,Pimlico Station,51.490388,-0.133074
N136,490G00020252,490G00020252,1020252,HUBVXH,outbound,NA,NaptanPublicBusCoachTram,C,490000247C,Vauxhall Bus Station,51.485545,-0.124284
N136,490G00012571,490G00012571,1012571,490G00012571,outbound,Elephant & Castle Or Oval,NaptanPublicBusCoachTram,T,490012571T,St Anne's Church,51.48631,-0.120407
N136,490G00020326,490G00020326,1020326,490G00020326,outbound,Camberwell,NaptanPublicBusCoachTram,->S,490020326S,Durham Street / Harleyford Road,51.485438,-0.118715
N136,490G00003359,490G00003359,1003359,490G00003359,outbound,Camberwell,NaptanPublicBusCoachTram,A,490003359A,Archbishop Tenison's School,51.483031,-0.115544
N136,490G00172N,490G00172N,1000172,940GZZLUOVL,outbound,Camberwell,NaptanPublicBusCoachTram,C,490000172C,Oval Station,51.482392,-0.112748
N136,490G00008644,490G00008644,1008644,490G00008644,outbound,Camberwell,NaptanPublicBusCoachTram,E,490008644E,Kennington Park,51.480669,-0.109046
N136,490G00008571,490G00008571,1008571,490G00008571,outbound,Denmark Hill Or Peckham,NaptanPublicBusCoachTram,D,490008571E,John Ruskin Street,51.479574,-0.106398
N136,490G00014014,490G00014014,1014014,490G00014014,outbound,Denmark Hill Or Peckham,NaptanPublicBusCoachTram,E,490014014E,Vassall Road,51.477974,-0.102518
N136,490G00005645,490G00005645,1005645,490G00005645,outbound,Denmark Hill Or Peckham,NaptanPublicBusCoachTram,F,490005645E,County Grove,51.476617,-0.099277
N136,490G00011846,490G00011846,1011846,490G00011846,outbound,Denmark Hill Or Peckham,NaptanPublicBusCoachTram,G,490011846E,Sacred Heart School,51.475383,-0.096362
N136,490G00014229,490G00014229,1014229,490G00014229,outbound,Denmark Hill Or Peckham,NaptanPublicBusCoachTram,H,490014229H,Warner Road,51.47483,-0.094988
N136,490G00015299,490G00015299,1015299,490G00015299,outbound,Peckham,NaptanPublicBusCoachTram,K,490015299K,Camberwell Church St / Camberwell Grn,51.474228,-0.091687
N136,490G00012713,490G00012713,1012713,490G00012713,outbound,Dulwich Or New Cross,NaptanPublicBusCoachTram,->E,490012713E,St Giles Church,51.473619,-0.087968
N136,490G00012357,490G00012357,1012357,490G00012357,outbound,Dulwich Or New Cross,NaptanPublicBusCoachTram,N,490012357E1,Vestry Road,51.473707,-0.084566
N136,490G00012248,490G00012248,1012248,490G00012248,outbound,Dulwich Or New Cross,NaptanPublicBusCoachTram,P,490012248E,Peckham Road / Southampton Way,51.474404,-0.078259
N136,490G00014252,490G00014252,1014252,490G00014252,outbound,"Brockley, Dulwich Or New Cross",NaptanPublicBusCoachTram,Q,490014252E,Harris Academy,51.473987,-0.073654
N136,490G00010878,490G00010878,1010878,490G00010878,outbound,"Brockley, Dulwich Or New Cross",NaptanPublicBusCoachTram,B,490011842B,Peckham Library,51.473421,-0.07038
N136,490G00010882,490G00010882,1010882,490G00010882,outbound,New Cross Or Surrey Quays,NaptanPublicBusCoachTram,G,490010882G,Peckham Post Office,51.474025,-0.066697
N136,490G00004799,490G00004799,1004799,490G00004799,outbound,New Cross Or Surrey Quays,NaptanPublicBusCoachTram,QD,490004799QD,Carlton Grove,51.47416,-0.062314
N136,490G01233QN,490G01233QN,1001233,910GPCKHMQD,outbound,"Brockley, Deptford Or Lewisham",NaptanPublicBusCoachTram,QH,490001233QN,Queen's Road Peckham Station,51.473428,-0.056686
N136,490G00011088,490G00011088,1011088,490G00011088,outbound,"Brockley, Deptford Or Lewisham",NaptanPublicBusCoachTram,QJ,490011088QJ,Pomeroy Street,51.473034,-0.05352
N136,490G00010205,490G00010205,1010205,490G00010205,outbound,"Brockley, Deptford Or Lewisham",NaptanPublicBusCoachTram,B,490010205E,New Cross Fire Station,51.474056,-0.04848
N136,490G00010204,490G00010204,1010204,490G00010204,outbound,Lewisham,NaptanPublicBusCoachTram,H,490010204H,New Cross Bus Garage,51.474398,-0.044189
N136,490G00156M,490G00156M,1000156,HUBNXG,outbound,Lewisham,NaptanPublicBusCoachTram,M,490000156M,New Cross Gate Station,51.474869,-0.041116
N136,490G00009689,490G00009689,1009689,490G00009689,outbound,Lewisham Or Brockley Rise,NaptanPublicBusCoachTram,T,490009689T,Marquis of Granby,51.475788,-0.035316
N136,490G00003298,490G00003298,1003298,490G00003298,outbound,Lewisham,NaptanPublicBusCoachTram,B,490003298S,Amersham Road,51.473343,-0.032138
N136,490G00009530,490G00009530,1009530,490G00009530,outbound,Lewisham,NaptanPublicBusCoachTram,B,490009530S,Malpas Road,51.471622000000004,-0.030383
N136,490G00009441,490G00009441,1009441,490G00009441,outbound,Catford Or Lee Green,NaptanPublicBusCoachTram,C,490009441E,Lucas Street,51.470437,-0.028894
N136,490G000635,490G000635,1009107,490G000635,outbound,Catford Or Lee Green,NaptanPublicBusCoachTram,SK,490009107E,Lewisham College / Ashmead School,51.468688,-0.025931
N136,490G00013890,490G00013890,1013890,490G00013890,outbound,Catford Or Lee Green,NaptanPublicBusCoachTram,SL,490013890W,Tyrwhitt Road / St Johns Station,51.467622,-0.022982
N136,490G00013896,490G00013896,1013896,490G00013896,outbound,Catford Or Lee Green,NaptanPublicBusCoachTram,SN,490013896E,Undercliff Road,51.466009,-0.019597
N136,490G00008549,490G00008549,1008549,490G00008549,outbound,Catford Or Lee Green,NaptanPublicBusCoachTram,SP,490008549E,Loampit Vale / Jerrard Street,51.465297,-0.0179
N136,490GA00005,490GA00005,1001177,HUBLEW,outbound,Catford,NaptanPublicBusCoachTram,B,490001177Z,Lewisham Station,51.464235,-0.012547
N136,490G00009105,490G00009105,1009105,490G00009105,outbound,Catford,NaptanPublicBusCoachTram,W,490009110W,Lewisham Centre,51.460883,-0.010577
N136,490G00010038,490G00010038,1010038,490G00010038,outbound,Catford,NaptanPublicBusCoachTram,Z,490010038Z,Morley Road,51.458703,-0.012456
N136,490G00009111,490G00009111,1009111,490G00009111,outbound,Catford,NaptanPublicBusCoachTram,HN,490009111HN,Lewisham Fire Station,51.456695,-0.013897
N136,490G00009113,490G00009113,1009113,490G00009113,outbound,Catford,NaptanPublicBusCoachTram,HP,490009113S,Lewisham Park,51.454266,-0.015974
N136,490G00009109,490G00009109,1009109,490G00009109,outbound,"Bellingham, Forest Hill Or Sydenham",NaptanPublicBusCoachTram,HR,490009109S,Lewisham Hospital,51.452887,-0.016279
N136,490G000231,490G000231,1000914,490G000231,outbound,"Bellingham, Forest Hill Or Sydenham",NaptanPublicBusCoachTram,HS,490007163HS,Mount Pleasant Road,51.451196,-0.016784
N136,490G00011703,490G00011703,1011703,490G00011703,outbound,"Bellingham, Forest Hill Or Sydenham",NaptanPublicBusCoachTram,G,490011703O,Rosenthal Road,51.448134,-0.017621
N136,490G00013282,490G00013282,1013282,490G00013282,outbound,Bellingham,NaptanPublicBusCoachTram,D,490013282D,The Catford Centre,51.444764,-0.019868
N136,490G00015150,490G00015150,1015150,490G00015150,outbound,Beckenham Or Downham,NaptanPublicBusCoachTram,Y,490015150Y,Bromley Road / Lewisham Town Hall,51.443709,-0.020231
N136,490G00005020,490G00005020,1005020,490G00005020,outbound,Beckenham Or Downham,NaptanPublicBusCoachTram,NA,490003596S,Inchmery Road,51.439266,-0.019689
N136,490G00010248,490G00010248,1010248,490G00010248,outbound,Beckenham Or Downham,NaptanPublicBusCoachTram,BM,490010248S,Newquay Road,51.437089,-0.018546
N136,490G00004867,490G00004867,1004867,490G00004867,outbound,Beckenham Or Downham,NaptanPublicBusCoachTram,BN,490004865S,Catford Bus Garage,51.434666,-0.017787
N136,490G000410,490G000410,1003852,490G000410,outbound,Beckenham Or Downham,NaptanPublicBusCoachTram,BQ,490003852B,Bellingham Road,51.433926,-0.017632
N136,490G00004866,490G00004866,1004866,490G00004866,outbound,Beckenham Or Downham,NaptanPublicBusCoachTram,BS,490004866S,Catford Police Station,51.43124,-0.015677
N136,490G00013572,490G00013572,1013572,490G00013572,outbound,Beckenham Or Downham,NaptanPublicBusCoachTram,ST,490013572S,Southend Lane,51.429491,-0.014357
N136,490G00012286,490G00012286,1012286,490G00012286,outbound,"Beckenham, Bromley Or Grove Park",NaptanPublicBusCoachTram,SX,490012286S,Green Man Community Hub,51.427779,-0.01154
N136,490G00010528,490G00010528,1010528,490G00010528,outbound,Bromley Or Grove Park,NaptanPublicBusCoachTram,DL,490010528S,Old Bromley Road,51.426127,-0.006376
N136,490G00011423,490G00011423,1011423,490G00011423,outbound,Grove Park,NaptanPublicBusCoachTram,DM,490011423E,Rangefield Road,51.424786,-0.002593
N136,490G00007221,490G00007221,1007221,490G00007221,outbound,Catford Bridge Or Grove Park,NaptanPublicBusCoachTram,DN,490007221E,Glenbow Road,51.425915,0.001858
N136,490G00012635,490G00012635,1012635,490G00012635,outbound,Grove Park,NaptanPublicBusCoachTram,DP,490012635E,St Barnabas Hall,51.425967,0.005125
N136,490G00019811,490G00019811,1019811,490G00019811,outbound,Grove Park,NaptanPublicBusCoachTram,DQ,490013993E,Valeswood Road,51.424689,0.00832
N136,490G00007977,490G00007977,1007977,490G00007977,outbound,Grove Park,NaptanPublicBusCoachTram,DR,490007977E,Headcorn Road,51.424444,0.011603
N136,490G00012324,490G00012324,1012324,490G00012324,outbound,Grove Park,NaptanPublicBusCoachTram,S,490012324N,Downham Way / Southover,51.427193,0.01335
N136,490G00006172,490G00006172,1006172,490G00006172,outbound,Mottingham,NaptanPublicBusCoachTram,T,490006172E,Downham Way / Northover,51.429087,0.013548
N136,490G00013390,490G00013390,1013390,490G00013390,outbound,Mottingham,NaptanPublicBusCoachTram,U,490013390E,The Green,51.430606,0.017269
N136,490G01124B,490G01124B,1001124,910GGRVPK,outbound,Mottingham,NaptanPublicBusCoachTram,C,490015256C,Grove Park Station,51.430737,0.020066
N136,490G000909,490G000909,1015553,490G000909,outbound,Chislehurst Or Mottingham,NaptanPublicBusCoachTram,G,490015553G,Chinbrook Road / Baring Road,51.431605,0.022952
N136,490G00003290,490G00003290,1003290,490G00003290,outbound,Chislehurst Or Mottingham,NaptanPublicBusCoachTram,H,490003290E,Amblecote Road,51.431626,0.02537
N136,490G00013403,490G00013403,1013403,490G00013403,outbound,Chislehurst Or Mottingham,NaptanPublicBusCoachTram,A,490013403E,Marvels Lane / Chinbrook Road,51.43159,0.030548
N136,490G00008922,490G00008922,1008922,490G00008922,outbound,Chislehurst Or Mottingham,NaptanPublicBusCoachTram,C,490008922S,Lambscroft Avenue,51.430466,0.032656
N136,490G00008073,490G00008073,1008073,490G00008073,outbound,Eltham Or Chislehurst,NaptanPublicBusCoachTram,D,490008073E,Henry Cooper Way,51.428323,0.035352
N136,490G00006215,490G00006215,1006215,490G00006215,outbound,Chislehurst Or Eltham,NaptanPublicBusCoachTram,E,490006215E,Duddington Close,51.429159,0.038482
N136,490G00005655,490G00005655,1005655,490G00005655,outbound,Eltham Or Chislehurst,NaptanPublicBusCoachTram,F,490005655E,Court Farm Road,51.42997,0.043064
N136,490G00003709,490G00003709,1003709,490G00003709,outbound,Eltham Or Chislehurst,NaptanPublicBusCoachTram,A,490003709E,Beaconsfield Road,51.42972,0.046045
N136,490G00015403,490G00015403,1015403,490G00015403,outbound,Chislehurst Or Eltham,NaptanPublicBusCoachTram,B,490015403E,Dunkery Road / Ravensworth Road,51.428782,0.05029
N136,490G00006254,490G00006254,1006254,490G00006254,outbound,Chislehurst Or Eltham,NaptanPublicBusCoachTram,C,490006254E,Dunkery Road / Mottingham Road,51.42908,0.052792
N136,490G00006521,490G00006521,1006521,490G00006521,outbound,Chislehurst,NaptanPublicBusCoachTram,D,490006521S,Elmstead Lane,51.427146,0.05541
N136,490G00010478,490G00010478,1010478,490G00010478,outbound,Chislehurst,NaptanPublicBusCoachTram,E,490010478E,Oakdene Avenue,51.424552,0.058731
N136,490G00013496,490G00013496,1013496,490G00013496,outbound,Petts Wood,NaptanPublicBusCoachTram,C,490013496S,Ingleby Way,51.421475,0.062908
N136,490G00003139,490G00003139,1003139,490G00003139,outbound,Petts Wood,NaptanPublicBusCoachTram,D,490003139H,Albany Road,51.419694,0.065978
N136,490G00010817,490G00010817,1010817,490G00010817,outbound,Petts Wood,NaptanPublicBusCoachTram,K,490010817K,Chislehurst / Ashfield Lane,51.417366,0.068462
N136,490G00005205,490G00005205,1005205,490G00005205,outbound,"Bromley, Petts Wood Or Sidcup",NaptanPublicBusCoachTram,P,490005205P,Centre Common Road / War Memorial,51.413023,0.073515
N136,490G00015270,490G00015270,1015270,490G00015270,outbound,Mottingham,NaptanPublicBusCoachTram,T,490015269T,Chislehurst War Memorial,51.412325,0.074864
N137,490G000692,490G000692,1010692,490G000692,inbound,Hyde Park Corner,NaptanPublicBusCoachTram,JC,490000173JC,John Prince's Street / Oxford Circus,51.515506,-0.142814
N137,490G00015200,490G00015200,1015200,490G00015200,inbound,"Baker Street, Bayswater Or Victoria",NaptanPublicBusCoachTram,OR,490015196R,Oxford Street / John Lewis,51.514791,-0.145322
N137,490G000738,490G000738,1011985,490G000738,inbound,"Baker Street, Bayswater Or Victoria",NaptanPublicBusCoachTram,BX,490011985BX,Selfridges,51.513993,-0.152344
N137,490G00000399,490G00000399,1000399,490G00000399,inbound,"Knightsbridge, Piccadilly Or Victoria",NaptanPublicBusCoachTram,R,490000144R,Marble Arch Station  / Park Lane,51.512307,-0.157745
N137,490G00006111,490G00006111,1006111,490G00006111,inbound,"Knightsbridge, Piccadilly Or Victoria",NaptanPublicBusCoachTram,S,490006111S1,Dorchester Hotel,51.508419,-0.154097
N137,490G00009277,490G00009277,1009277,490G00009277,inbound,Knightsbridge,NaptanPublicBusCoachTram,A,490009277S,London Hilton Hotel,51.505739,-0.151237
N137,490G00119A,490G00119A,1000119,940GZZLUHPC,inbound,Sloane Square,NaptanPublicBusCoachTram,P,490000119P,Hyde Park Corner Station,51.502604,-0.153756
N137,490G000573,490G000573,1007843,490G000573,inbound,"Battersea Park, Chelsea Or Victoria",NaptanPublicBusCoachTram,KK,490000130K2,Sloane Street / Knightsbridge Station,51.500406,-0.159838
N137,490G00011097,490G00011097,1011097,490G00011097,inbound,"Battersea Park, Chelsea Or Victoria",NaptanPublicBusCoachTram,KL,490011097S,Pont Street,51.497687,-0.15904
N137,490G00206H,490G00206H,1000206,940GZZLUSSQ,inbound,"Battersea Park, Chelsea Or Victoria",NaptanPublicBusCoachTram,C,490015175C,Sloane Square,51.493092,-0.157871
N137,490G00011763,490G00011763,1011763,490G00011763,inbound,"Battersea Park, Vauxhall Or Victoria",NaptanPublicBusCoachTram,M,490000206M,Sloane Square Stn  / Lower Sloane St,51.491662,-0.157324
N137,490G00005063,490G00005063,1005063,490G00005063,inbound,Pimlico Or Clapham Common,NaptanPublicBusCoachTram,S,490011763S,Royal Hospital Chelsea,51.489115,-0.154906
N137,490G00002219,490G00002219,1002219,490G00002219,inbound,Battersea Or Pimlico,NaptanPublicBusCoachTram,NA,490002219Z,Ebury Bridge Road,51.487695,-0.152658
N137,490G00009205,490G00009205,1009205,490G00009205,inbound,"Clapham Common, Pimlico Or Wandsworth",NaptanPublicBusCoachTram,CB,490009205E,Lister Hospital,51.486184,-0.150343
N137,490G00005064,490G00005064,1005064,490G00005064,inbound,Clapham Common Or Wandsworth,NaptanPublicBusCoachTram,CC,490005064S,Battersea Park / Chelsea Gate,51.482616,-0.149364
N137,490G00012235,490G00012235,1012235,490G00012235,inbound,Clapham Common Or Wandsworth,NaptanPublicBusCoachTram,F,490012235S,Sopwith Way,51.479641,-0.148894
N137,490G01016A,490G01016A,1001016,910GBATRSPK,inbound,Clapham Common Or Wandsworth,NaptanPublicBusCoachTram,C,490001016C,Battersea Park Station,51.476907,-0.148284
N137,490G01234S,490G01234S,1001234,910GQTRDBAT,inbound,Clapham Common Or Clapham Junction,NaptanPublicBusCoachTram,L,490001234S,Queenstown Road Station,51.474131,-0.147331
N137,490G00012161,490G00012161,1012161,490G00012161,inbound,Clapham Common Or Clapham Junction,NaptanPublicBusCoachTram,T,490012161S2,Silverthorne Road,51.472558,-0.148489
N137,490G00011163,490G00011163,1011163,490G00011163,inbound,Clapham Common Or Clapham Junction,NaptanPublicBusCoachTram,U,490011163S,Prairie Street,51.469716,-0.149641
N137,490G00014192,490G00014192,1014192,490G00014192,inbound,Clapham Common Or Clapham Junction,NaptanPublicBusCoachTram,V,490014192S,Queenstown Road / Wandsworth Road,51.466718,-0.150511
N137,490G00005919,490G00005919,1005919,490G00005919,inbound,Stockwell Or Streatham Hill,NaptanPublicBusCoachTram,W,490005919S,Sacred Heart House,51.463582,-0.149572
N137,490G00004912,490G00004912,1004912,490G00004912,inbound,Stockwell Or Streatham Hill,NaptanPublicBusCoachTram,R,490004912S,Cedars Road / Clapham Common North Side,51.462299,-0.149149
N137,490G00013803,490G00013803,1013803,490G00013803,inbound,Streatham Hill,NaptanPublicBusCoachTram,S,490013803E,Royal Trinity Hospice,51.461717,-0.145934
N137,490G000460,490G000460,1005328,490G000460,inbound,Streatham Hill,NaptanPublicBusCoachTram,W,490005328V,Clapham Common Old Town,51.463051,-0.142698
N137,490G00020135,490G00020135,1020135,490G00020135,inbound,Brixton Or Streatham,NaptanPublicBusCoachTram,T,490020135E,The Pavement,51.462688,-0.140813
N137,490G00050A,490G00050A,1000050,940GZZLUCPC,inbound,Streatham Hill,NaptanPublicBusCoachTram,A,490015234A,Clapham Common Station,51.461881,-0.138672
N137,490G00010776,490G00010776,1010776,490G00010776,inbound,Brixton Or Streatham Hill,NaptanPublicBusCoachTram,H,490010776E,Park Hill,51.459498,-0.133558
N137,490G00003796,490G00003796,1003796,490G00003796,inbound,Brixton Or Streatham Hill,NaptanPublicBusCoachTram,E,490003796E,Bedford Road,51.459718,-0.130439
N137,490G00009460,490G00009460,1009460,490G00009460,inbound,Clapham South Or Streatham Hill,NaptanPublicBusCoachTram,K,490009460S,Lyham Road,51.457599,-0.128942
N137,490G00005350,490G00005350,1005350,490G00005350,inbound,Clapham South Or Streatham Hill,NaptanPublicBusCoachTram,A,490005350S,Clarence Avenue,51.45575,-0.129176
N137,490G00016810,490G00016810,1016810,490G00016810,inbound,Clapham South Or Streatham Hill,NaptanPublicBusCoachTram,B,490016810S,Rosebery Road,51.45342,-0.129718
N137,490G00013621,490G00013621,1013621,490G00013621,inbound,Clapham South Or Streatham Hill,NaptanPublicBusCoachTram,C,490013621S,Thorncliffe Road,51.450935,-0.13064
N137,490G00003472,490G00003472,1003472,490G00003472,inbound,Clapham South Or Streatham Hill,NaptanPublicBusCoachTram,D,490003472S,Kings Avenue / Atkins Road,51.448718,-0.131479
